region,fam_type,earncomp,bls_urbn,cutenure,age_ref,sex_ref,marital1,educ_ref,inclass,kids,inc,food,house,transport,utili,health,enter
2,7,1,2,4,34,2,2,15,4,1,22376,7040,6948,5028,3044,34528,1236
4,7,1,1,2,46,2,4,15,8,1,46874,5200,10244,2296,4712,51840,10664
3,7,1,1,1,39,2,5,12,5,1,24712,416,4609.3332,1380,1366.6668,1914.6672,784
3,7,1,1,1,58,2,3,14,7,1,41610,4122.6668,4730.6668,8412,1560,1605.3328,944
4,7,1,1,4,32,2,3,11,5,1,28754,4157.3332,19608,3352,2544,3840,1032
4,7,1,1,4,39,2,4,16,9,1,92259,2261.3332,21864,5754.6668,1776,12544,3076
3,7,1,1,4,31,2,4,14,2,1,12960,2253.3332,9808,640,1992,9436.8,664
3,7,1,1,4,55,2,3,14,7,1,39085.8,3452,12060,600,1740,8000,460
2,6,1,1,2,43,1,5,12,9,1,114255,3033.3332,11636,828,1436,13866.6672,700
1,7,1,1,4,36,2,5,14,8,1,55460,1446.6668,9980,320,3780,7776,400
3,7,1,1,4,30,2,5,12,4,1,19473,1560,4780,240,320,176,1800
3,7,1,1,1,38,2,5,15,8,1,59334,4420,34460,3452,3348,7200,5260
3,7,1,1,4,37,2,5,14,5,1,30245,1646.6668,4712,2592,720,2773.3328,464
3,7,1,1,4,44,2,5,13,5,1,26263,3224,17728,3224,1864,17888,3884
4,7,1,1,1,54,2,3,15,7,1,43366.6,1560,6680,3200,3213.3332,8000,464
1,7,1,1,4,27,2,5,12,8,1,45127,4324,19000,3400,7380,4320,3200
3,9,1,1,4,54,2,5,12,2,1,11423.2,1126.6668,2692,400,1532,1678.4,432
2,6,1,1,4,39,1,3,13,7,1,40918.8,7800,23636,1200,1796,3312,6716
2,7,1,1,4,54,2,3,16,8,1,60864,5320,28300,6448,9640,16960,2152
2,7,1,1,4,39,2,3,15,1,1,5604,2540,14042.6668,3824,680,5756.8,4188
4,7,1,1,4,45,2,5,13,4,1,19960.4,1872,5100,400,900,6400,2520
1,6,1,1,2,50,1,3,12,8,1,54123.6,4420,7244,1400,5048,800,996
1,6,1,1,4,46,1,5,12,8,1,48558.2,10980,17404,12000,4248,23520,1916
3,7,1,1,4,32,2,5,14,6,1,38068,1560,3028,4364,708,736,480
3,6,1,1,4,38,1,3,14,6,1,33902,7280,8840,1360,1440,13520,1760
1,6,1,1,1,58,1,2,11,8,1,45451,3706.6668,3233.3332,1000,912,6634.6672,240
3,7,1,1,2,51,2,3,16,9,1,75479,5073.3332,6586.6668,413.3332,1800,9637.3328,6860
3,7,1,1,4,44,2,3,15,8,1,49668,3986.6668,6448,820,2400,4112,772
3,7,1,1,2,51,2,5,15,9,1,99896,7260,11172,1600,3752,37408,4240
4,6,1,1,4,42,1,3,15,9,1,100773,8504,51108,4896,8236,19680,4240
3,7,1,1,2,40,2,3,16,8,1,52975,4000,2465.3332,960,1692,15632,544
3,9,1,1,4,28,1,5,13,7,1,37025,4940,11372,960,804,1760,960
3,7,1,1,1,34,2,1,16,9,1,108336.4,4766.6668,18152,536,1920,8992,3736
3,7,1,2,4,30,2,4,14,5,1,28961,2393.3332,2520,1397.3332,1520,2096,608
3,7,1,1,1,49,2,5,12,9,1,64266,7933.3332,7060,2720,1696,8320,580
3,7,1,1,4,34,2,5,16,5,1,26503,6760,11000,3960,2480,10096,1408
4,4,2,1,2,56,2,1,16,9,1,145487.6,7973.3332,7873.6668,1417.3332,2280,800,736
3,2,2,1,1,32,2,1,15,9,1,97500,7733.3332,26238.6668,76548,2696,20453.3328,3564
1,3,2,1,1,45,2,1,16,9,1,64435,3101.3332,5868,1764,1904,14880,800
3,3,1,1,1,39,1,1,14,8,1,49509,9620,16648,3060,4284,21408,2916
2,2,1,1,4,35,1,1,15,9,1,100942,4160,20544,6408,2220,10880,1080
4,3,2,1,1,56,1,1,15,9,1,69098,13260,22540,2536,3136,117152,1700
1,2,2,1,1,40,1,1,12,9,1,65371.8,9598.6668,11878.6668,2288,3888,27733.3328,1112
3,3,2,2,4,39,2,1,12,8,1,55776,11440,17496,3600,6696,28080,1740
2,3,2,1,4,32,2,1,15,8,1,62251,10280,13520,50380,5220,22560,2120
4,3,2,1,4,44,1,1,15,9,1,170390.6,11200,22052,11036,3460,12800,5712
3,2,2,1,1,36,1,1,14,9,1,89576,9360,15196,4040,5352,10400,2304
4,2,1,1,1,31,1,1,16,9,1,78083,6240,24276,1012,3652,13424,792
4,3,2,1,1,46,2,1,13,9,1,76916,5200,13232,4180,1716,22048,5632
1,3,2,1,4,49,1,1,14,8,1,60176,6586.6668,9780,1994.6668,2008,46933.3328,2196
4,2,2,1,1,40,2,1,16,9,1,144633,2080,20461.3332,4933.3332,840,3920,600
4,3,2,1,1,40,1,1,12,9,1,113883,12120,33320,10032,6012,22560,4712
2,2,2,1,4,32,2,1,15,9,1,126562,4680,18836,3194.6668,2256,9792,824
4,2,2,1,4,30,2,1,15,9,1,112359,6586.6668,10880,2552,1920,84416,2284
1,7,1,1,2,43,2,1,12,8,1,59291.2,9220,20400,7288,7948,9792,1912
1,3,2,1,1,49,1,1,12,9,1,82784.6,3900,23096,8568,4220,4800,2320
4,2,2,1,1,30,1,1,14,9,1,119120,2166.6668,17668,2197.3332,1844,13418.6672,540
3,3,1,1,2,51,1,1,12,5,1,31695.8,5893.3332,3841.3332,3256,1844,2080,640
4,9,1,1,4,41,2,3,13,6,1,40181,10380,16476,3080,1460,2368,1816
1,3,2,1,4,45,1,1,15,9,1,108385.2,12808,11132,5684,7760,17472,2760
3,3,2,1,4,38,1,1,11,5,1,31026.2,2773.3332,8080,1120,2400,2773.3328,640
4,2,1,1,4,37,1,1,13,9,1,65534,14733.3332,14020,3000,2100,19168,364
4,3,2,1,4,44,2,1,15,9,1,78066,3029.3332,6696,1040,1216,3520,492
3,2,2,2,1,31,1,1,13,9,1,83694,11260,17024,210016,5420,57440,2516
3,3,2,1,4,28,2,1,12,7,1,44406,2141.3332,4584,240,940,7360,600
3,5,2,1,2,62,1,1,13,9,1,76985,5893.3332,2086.6668,5300,1560,5909.3328,1160
3,3,2,1,1,42,1,1,13,9,1,88233,4680,28072,7332,6224,83632,1268
1,3,2,1,1,53,1,1,15,8,1,52669,5200,24272,6584,9704,7040,1864
3,2,2,1,4,30,2,1,15,9,1,88690,6340,14580,3820,3480,11776,2108
3,2,1,1,1,28,1,1,15,8,1,61922,7540,15576,4412,3800,720,1560
4,3,1,1,1,39,1,1,15,9,1,62252,9388,18980,7680,5040,18400,13900
2,2,2,1,4,38,1,1,12,8,1,48036.4,2600,8232,573.3332,1992,4965.3328,400
4,3,2,1,1,51,1,1,15,9,1,133497,7840,20392,10972,8268,13792,1828
3,3,2,1,1,43,1,1,12,9,1,66387.6,5360,14734.6668,3380,3152,15680,12816
3,3,2,1,1,43,1,1,16,9,1,76581,4178.6668,6130.6668,1792,2104,4016,1064
3,3,2,1,1,39,2,1,13,9,1,214489,11120,50920,9728,5112,2784,1756
2,3,2,1,1,42,1,1,15,9,1,161488,10846.6668,27948,15800,4988,10880,4104
3,2,1,1,1,32,1,1,15,8,1,52794.4,6500,17472,3544,3960,26288,1380
3,2,2,1,1,30,2,1,16,8,1,61482.6,2969.3332,10236,3916,1740,16800,556
3,2,2,1,1,37,2,1,15,9,1,150585,5113.3332,15481.3332,400,1892,8000,508
1,3,2,1,1,45,1,1,16,9,1,114311.8,9752,38196,9552,10656,28000,2496
3,9,1,1,1,48,1,3,13,8,1,48265,6378.6668,12334.6668,1953.3332,3332,3200,728
2,2,2,1,1,32,2,1,16,9,1,78687,7280,21916,88188,3680,3520,920
2,2,2,1,1,37,1,1,13,9,1,117537,2946.6668,9665.3332,828,1480,1909.3328,160
3,3,2,1,1,41,1,1,16,9,1,83688,7914.6668,12846.6668,3220,4568,11356.8,1252
4,3,2,1,4,30,2,1,13,8,1,49645,3206.6668,5866.6668,2066.6668,560,4000,132
3,3,2,1,4,39,1,1,13,1,1,1950,2860,12264,2828,4664,7040,816
2,3,2,1,1,44,2,1,16,8,1,57593.2,4066.6668,8198.6668,1624,3232,13200,980
4,3,2,1,4,36,1,1,15,9,1,125191,3120,6348,806.6668,748,9893.3328,1032
3,3,2,1,1,43,1,1,14,1,1,1410,2133.3332,5784,1609.3332,1400,8649.0672,396
3,3,2,1,1,43,1,1,16,9,1,146232,11826.6668,22586.6668,13192,3532,25600,5120
2,9,1,1,4,58,2,1,11,6,1,32623,3589.3332,10192,1320,2800,3466.6672,1048
1,3,1,1,4,53,1,1,10,5,1,25459,9800,41868,4624,2760,240,1676
3,3,2,1,1,46,1,1,14,9,1,94469,10660,14136,10468,6980,25536,840
3,2,2,1,1,28,1,1,16,9,1,142146,7432,28000,2301.3332,2840,12581.3328,3052
3,3,2,2,1,32,1,1,13,9,1,71794,13340,23816,3452,7060,13744,232
1,2,2,1,1,39,1,1,15,9,1,126665,6073.3332,14544,8980,1820,13093.3328,2896
1,3,2,1,1,49,1,1,15,9,1,118649,5200,19881.3332,6250.6668,4352,11360,5060
3,2,2,1,1,30,1,1,13,8,1,64936,1560,7477.3332,997.3332,1900,7973.3328,1152
4,2,2,1,1,29,2,1,12,9,1,74017,2340,9614,572,1620,5328,1616
1,2,2,1,1,40,2,1,12,9,1,74056.4,2969.3332,5762.6668,836,2024,3280,436
3,7,1,1,1,46,2,3,13,9,1,61514,3426.6668,6736,1400,3480,1386.6672,1272
2,3,2,1,1,44,2,1,12,9,1,88892,2253.3332,7009.3332,1328,1760,5120,200
1,3,2,1,1,55,2,1,15,9,1,102428.2,6240,21690,4600,7980,15984,2664
3,7,1,1,4,40,2,5,13,8,1,51675,5000,14932,1292,4076,1200,1472
4,3,2,1,4,36,2,1,13,8,1,58119,8320,17852,18924,5352,8992,1440
1,3,2,1,4,51,1,1,16,9,1,67697.6,3466.6668,13736,6988,3152,352,336
4,3,2,1,4,34,2,1,14,9,1,85913,7540,15468,2384,1468,19680,1164
3,2,2,2,2,36,2,1,15,6,1,33394,8476,11896,5736,3976,1360,928
3,2,1,1,4,27,1,1,13,7,1,43914,5520,9964,3744,2284,36298.6672,944
2,2,2,1,1,38,1,1,16,9,1,142756,4593.3332,5632,5600,928,13920,1792
1,3,2,1,1,43,2,1,12,9,1,76715,8220,30940,4428,6648,13264,2496
2,2,1,1,1,39,1,1,12,4,1,19264,7280,7140,460,3280,5200,600
3,5,2,1,4,45,2,1,13,8,1,58581,4236,8900,4188,4316,31472,2612
4,3,2,1,4,41,2,1,14,9,1,94506.4,5546.6668,2248,1960,460,4800,2600
3,3,2,1,2,59,1,1,16,9,1,149339,5200,3982.6668,2000,1040,26080,1712
4,2,2,1,4,43,2,1,15,9,1,65229,4680,9360,6168,2720,21813.3328,64
3,3,2,1,1,44,1,1,12,9,1,85449.4,4093.3332,1836.6668,2033.3332,820,7072,400
3,2,2,1,1,40,1,1,15,9,1,110248,8666.6668,21614.6668,5608,3760,10992,840
3,2,1,1,1,28,1,1,12,7,1,42820.2,9620,10696,4344,4036,1920,720
4,2,2,1,4,31,2,1,15,9,1,122184,13220,37768,12976,3036,7632,11192
3,2,2,1,4,31,1,1,12,6,1,33662,4680,11776,2993.3332,2080,9600,200
1,2,2,1,1,30,1,1,16,9,1,182763,5546.6668,27132,1960,3580,41600,928
4,2,1,1,1,43,1,1,14,9,1,93313.4,6933.3332,12429.3332,6200,2464,6202.6672,1000
3,3,2,1,1,48,1,1,15,9,1,145804,3118.6668,11974.6668,2042.6668,2500,9728,2684
2,3,2,1,1,32,2,1,15,9,1,75394,8292,17796,93452,5812,54944,2600
2,3,1,1,1,44,1,1,15,8,1,52998,5200,12144,2328,3552,10624,1200
4,2,2,1,1,33,1,1,11,9,1,67230,9420,20444,4200,3760,14400,2216
3,2,1,1,1,38,1,1,15,8,1,55894.2,2513.3332,9317.3332,4792,1356,8320,1660
4,3,1,1,1,47,1,1,14,9,1,90145,5600,15066.6668,4380,2572,25600,3096
3,2,2,1,1,33,2,1,15,9,1,68705,3553.3332,6876,132700,1260,15893.3328,524
3,3,2,1,1,44,1,1,11,8,1,59900,5410.6668,9450.6668,2540,2456,4640,648
1,3,2,1,4,31,1,1,14,7,1,44928,4824,14468,2048,1864,13136,2176
4,2,2,1,1,36,2,1,15,9,1,82514.8,6573.3332,34001.3332,5340,1592,8960,8080
3,2,2,1,1,27,1,1,13,9,1,111676,10400,24228,7392,5080,26320,1128
2,2,2,2,1,35,1,1,12,9,1,65044,6760,8580,4680,5400,10400,1200
3,2,2,1,1,43,2,1,16,8,1,53246,7706.6668,12810.6668,2393.3332,4580,31360,2272
1,3,2,1,4,55,1,1,12,8,1,55777,5200,16452,2140,2552,2976,460
4,3,2,1,2,52,1,1,13,8,1,47120.8,6413.3332,5040,2092,3200,320,1000
4,2,2,1,1,34,1,1,15,8,1,61536.6,8468,23836,1280,3012,27280,720
2,3,2,1,1,36,1,1,14,9,1,94130.2,6933.3332,21157.3332,1076,2360,14400,2300
3,2,1,1,4,33,1,1,13,7,1,39966,1733.3332,5880,400,1000,4506.6672,864
3,9,1,1,4,30,1,3,13,9,1,72769,5200,13200,6360,4480,5760,1280
3,5,2,1,1,37,2,1,16,9,1,108886,4680,25644,4980,4684,18432,4692
3,2,2,1,1,27,2,1,13,3,1,16273,1820,3081.3332,800,1584,1152,100
4,2,2,1,1,32,1,1,13,9,1,152075,12133.3332,126109.3332,9389.3332,2608,18896,3516
1,3,2,1,1,57,2,1,13,8,1,60969,1733.3332,4210.6668,2580,1360,3072,416
2,3,2,1,1,32,2,1,12,8,1,59421,2253.3332,5867.3332,2630.6668,1860,5013.3328,360
4,2,2,2,1,38,1,1,15,9,1,85321,2513.3332,6336,2532,1396,10880,464
4,3,2,1,4,63,1,1,15,9,1,121421,3033.3332,10112,1268,1820,10736,648
3,2,2,1,1,34,2,1,16,9,1,116053,2426.6668,12440,2392,1644,3200,1820
3,2,2,1,1,32,2,1,16,9,1,90688,6876,26404,3828,5180,28944,3704
3,3,2,1,1,57,2,1,16,9,1,109675,15220,29788,9404,12128,36080,8724
3,3,2,1,1,50,1,1,15,9,1,97606.6,8557.3332,12766.6668,7450.6668,5060,17440,1120
4,3,2,1,1,45,2,1,15,9,1,125669.2,14560,31680,25320,6432,14400,2496
1,3,2,1,4,40,2,1,12,1,1,6140.2,1820,16764,2920,6252,1584,180
4,3,2,1,4,43,1,1,13,9,1,94886,6480,16784,2888,3360,33418.6672,840
4,2,2,1,4,29,1,1,15,9,1,92960,10400,31624,115320,3092,4352,456
3,2,1,1,1,33,1,1,13,9,1,73386,3813.3332,14114.6668,12950.6668,2640,7680,2000
3,3,2,1,4,28,1,1,13,8,1,64201.4,10140,9960,5964,3592,20096,2224
3,2,2,2,1,29,2,1,14,9,1,65501.4,7000,9382.6668,4564,2876,12800,1040
2,2,2,1,1,31,2,1,15,9,1,80288,2946.6668,6358,748,1124,2880,564
4,2,1,1,4,30,2,1,15,8,1,47994,2860,16120,4656,3744,4320,500
1,3,2,1,1,57,2,1,16,9,1,168265,3813.3332,15280.3332,826.6668,2900,8800,156
3,2,2,1,4,36,1,1,13,9,1,72852.8,13260,25940,2900,8144,21360,15760
3,3,2,1,1,48,2,1,15,9,1,141949.4,3521.3332,8329.3332,1592,1436,7728,2200
2,2,2,1,1,37,1,1,15,9,1,100664,11700,20808,3536,8692,22240,2724
1,3,2,1,1,46,1,1,15,9,1,80566,7564,13164,6520,3020,36944,1236
1,2,2,1,2,31,2,1,15,9,1,90411.6,520,3181.3332,2216,660,4160,1920
4,2,2,1,1,32,1,1,13,9,1,84145,1733.3332,9300,2860,2728,6933.3328,200
4,3,2,1,1,50,2,1,14,9,1,78551.6,3120,10514.6668,35304,1960,3466.6672,328
2,3,2,1,1,49,1,1,15,9,1,112916.8,5546.6668,17009.6668,1440,2556,3840,440
3,3,2,1,1,44,2,1,16,9,1,108995,7280,14357.3332,6400,3740,10240,800
4,2,2,1,1,38,2,1,15,9,1,134147.6,2166.6668,10877.3332,480,1360,3840,892
1,2,2,1,4,31,1,1,12,7,1,40617,7626.6668,12920,2820,1892,5333.3328,80
1,9,1,1,4,37,2,5,12,6,1,34142.4,4160,8996,3432,2008,6400,1932
3,2,2,1,1,37,1,1,15,8,1,62107,6933.3332,9181.3332,4296,2648,1920,1664
3,3,2,1,1,46,2,1,16,9,1,167186.6,8920,72564,7504,6360,45632,2944
3,3,2,1,1,32,2,1,15,8,1,60170,5760,26140,3796,5128,16560,1824
2,3,2,1,2,57,1,1,16,9,1,133096,2253.3332,5850.6668,17994.6668,2792,104192,724
4,3,2,1,2,60,1,1,16,9,1,149561,10968,17040,20484,3372,40000,4540
1,7,1,1,1,45,2,3,12,8,1,58146,8320,19992,2760,8560,24640,2444
3,2,2,1,1,36,1,1,15,9,1,130078,5286.6668,9901.3332,126046.6668,884,6965.3328,2160
3,6,1,1,1,44,1,3,12,9,1,63642,4160,10536,1600,1820,30933.3328,476
4,2,2,1,1,35,2,1,16,9,1,112549.6,3293.3332,11992,1236,440,5440,708
3,3,2,1,1,42,1,1,15,9,1,118673.6,4232,16984,2318.6668,2996,23392,8072
3,2,2,1,4,31,1,1,16,9,1,192545,11700,60864,133544,3888,74000,2316
3,2,2,1,2,39,2,1,12,8,1,58206,1040,1468,2032,1028,320,912
3,3,2,1,2,49,2,1,15,9,1,151044,13748,16520,7440,5280,3744,2836
2,2,2,1,1,30,2,1,15,9,1,84390,9100,33452,108500,5444,27488,492
4,9,1,1,4,37,2,5,12,7,1,45683,8580,19460,3396,1880,11435.2,1560
2,2,1,1,1,31,1,1,15,7,1,46023,2166.6668,3968,720,1148,17333.3328,92
1,3,2,2,2,55,2,1,12,7,1,44965.6,3033.3332,2252,640,2072,6768,400
3,2,1,1,4,36,1,1,11,3,1,15714,4940,9568,4248,2152,3200,200
1,3,2,1,4,38,1,1,12,9,1,108420.8,3098.6668,6148,3400,2048,7925.3328,84
4,3,2,1,1,31,1,1,12,8,1,48010,2213.3332,3777.3332,3032,1600,12186.6672,120
3,3,2,2,1,52,2,1,14,9,1,85277.8,6800,12038.6668,2364,2868,11082.6672,780
4,2,2,1,4,35,2,1,15,9,1,67863.8,6226.6668,19129.3332,4694.6668,3472,1760,1648
2,2,2,1,2,39,1,1,16,9,1,109397,2080,4540,62873.3332,920,8880,112
3,3,2,1,4,35,2,1,13,9,1,110903.8,3080,7940,3624,1024,13104,2280
3,3,1,1,2,38,1,1,14,8,1,59147,8997.3332,6684,9289.3332,2581.3332,13024,1672
2,2,2,1,1,34,1,1,15,9,1,104573.6,3320,7966.6668,2533.3332,1416,6976,2060
3,3,2,1,1,43,1,1,13,9,1,92117,9360,17844,2000,2800,5760,960
4,2,1,1,1,30,1,1,15,9,1,96289.8,16436,25372,23776,2500,17280,7100
4,3,2,1,1,47,1,1,16,9,1,157172,10400,17512,2272,1972,40064,2060
3,3,2,1,1,43,1,1,15,9,1,85015.8,2426.6668,3669.3332,2132,792,29904,264
1,3,2,1,4,45,1,1,15,9,1,84772,4613.3332,15968,1932,3648,8544,1976
4,2,2,1,4,33,1,1,13,9,1,72275,8060,29880,5384,2292,12320,2084
3,2,1,1,1,46,1,1,15,9,1,102582.6,4680,16132,3648,2764,10396.8,640
4,3,2,1,4,39,1,1,11,6,1,37460,884,2772,817.3332,492,4048,256
3,2,2,1,4,34,1,1,13,6,1,38997,5360,15528,4012,4492,43616,1780
4,2,2,1,4,33,2,1,15,9,1,129383.2,5200,11138.6668,3840,960,27680,824
2,3,2,1,1,59,1,1,13,9,1,80766,2946.6668,5188,704,1892,116586.6672,516
1,2,2,1,1,29,1,1,15,9,1,103373,6240,18444,6848,6364,24960,2900
2,3,2,1,4,52,1,1,15,9,1,92866.8,6280,9652,4440,2692,26400,9448
3,2,1,1,4,35,1,1,15,7,1,48678,2426.6668,6060,1520,540,832,112
4,3,2,1,1,50,1,1,15,9,1,81946,6264,27508,2716,3564,21296,840
3,2,1,1,1,37,1,1,13,8,1,48204,2721.3332,5884,772,2340,160,68
4,2,2,1,1,48,1,1,12,7,1,43844.6,3293.3332,7289.3332,2960,1096,1616,2384
2,2,2,1,1,39,1,1,15,8,1,55719,6500,25152,6716,6720,49600,940
1,3,2,1,4,33,1,1,12,9,1,63598,1646.6668,6464,4054.6668,2588,3226.6672,708
1,2,2,1,1,31,2,1,12,8,1,59209,10400,30060,7832,6920,23040,2920
4,3,1,2,1,58,1,1,12,6,1,36980,8580,10376,4232,2620,92464,792
3,2,2,1,4,28,2,1,13,9,1,83691,2186.6668,6844,10448,980,4933.3328,688
3,3,2,1,1,45,1,1,15,9,1,125586,6796,23076,4400,6024,28080,1992
3,2,2,1,2,31,1,1,14,8,1,53783.6,6933.3332,6184,2910.6668,2100,11445.3328,1536
3,2,2,1,1,28,2,1,15,9,1,123678,7800,27844,5393.3332,3840,6400,2688
3,3,2,1,1,44,1,1,13,9,1,70244,3720,4974.6668,2817.3332,1644,18949.3328,944
3,2,2,1,1,38,1,1,14,9,1,103634,7280,19040,2860,3784,23360,2280
3,3,1,1,4,45,2,1,13,8,1,53468,6066.6668,9244,4556,2444,37874.1328,480
1,2,2,1,1,33,1,1,16,9,1,99220.8,2600,6606.6668,1553.3332,1172,5520,220
4,4,2,1,1,50,2,1,16,9,1,67852,5373.3332,12986.6668,7624,6096,8480,928
3,4,2,1,1,39,2,1,14,9,1,92373,15700,8957.3332,10056,3120,40960,2888
4,5,2,1,1,29,2,1,13,8,1,54803,1213.3332,6242.6668,55676,1204,6293.3328,308
4,4,2,1,4,40,2,1,16,9,1,175361,10400,35880,13296,8464,157248,1012
3,4,2,1,1,37,2,1,13,8,1,53594,13340,13300,3488,5980,18480,2156
3,5,2,1,2,51,2,1,12,9,1,119092.4,10340,18440,14172,9680,59035.2,8216
3,9,1,1,4,34,1,5,12,6,1,34882,2080,3772,768,992,5061.3328,2600
4,4,1,1,4,40,1,1,12,8,1,55832,3120,8260,2040,2088,6400,600
3,4,1,1,1,50,1,1,16,9,1,121272,3206.6668,15649.3332,1432,1612,3648,752
4,4,2,1,1,38,1,1,11,8,1,60920,3386.6668,4856,4180,2220,6938.6672,1600
3,7,1,1,2,50,2,3,15,6,1,37108,1300,3670.6668,1032,2024,832,480
2,4,2,1,1,43,1,1,14,9,1,90953,10746.6668,21756,6116,2720,8960,2400
2,4,2,1,1,49,1,1,16,9,1,133560.4,22300,27196,73212,9028,19040,5912
2,4,2,1,1,44,1,1,14,9,1,75459,9333.3332,11710.6668,3656,4648,25648,3640
4,4,2,2,1,38,2,1,10,8,1,51905,18474.6668,7049.3332,2600,2060,10400,728
1,4,2,1,1,51,2,1,15,8,1,62528,1126.6668,8562.6668,720,1586.6668,13866.6672,600
3,4,2,1,2,45,2,1,11,8,1,50821,6933.3332,5490.6668,4092,4604,18876.8,696
3,5,2,2,2,33,2,1,13,7,1,51048,7540,20348,4988,7116,12955.2,3640
1,5,2,1,4,31,1,1,16,9,1,138009,9464,19868,3836,2624,12907.2,1176
4,4,2,2,1,47,1,1,12,9,1,68319.4,4333.3332,2879.3332,2200,968,17200,92
1,5,2,1,1,55,1,1,13,9,1,131874,15080,24780,2240,10056,149120,2840
3,5,2,1,2,45,1,1,15,9,1,118832,14612,17080,1272,2444,67296,4788
1,3,1,1,4,39,1,1,10,6,1,39344,1820,5428,901.3332,1128,6014.4,280
2,3,2,1,4,31,2,1,14,9,1,102126,7120,22580,4976,3636,19440,164
2,3,2,1,4,50,1,1,14,8,1,61246,3038.6668,3640,2308,1040,9136,440
2,3,2,1,1,41,2,1,12,9,1,75107.4,2562.6668,10114.6668,103672,1160,1733.3328,32
4,3,1,1,4,44,1,1,12,7,1,48472,5980,12952,9544,3120,17680,1496
3,2,1,1,1,27,1,1,13,9,1,67388,13000,20200,7508,4584,20912,1488
1,3,2,1,1,46,1,1,16,9,1,164742,8452,38992,9720,7888,40480,2356
2,3,2,1,1,38,2,1,15,9,1,92120,10400,23116,93468,5708,30112,8180
2,2,1,1,4,33,1,1,16,9,1,88505,10972,52864,2896,5292,44416,964
4,2,2,1,4,32,1,1,15,9,1,67601,6672,9500,10832,1044,2720,4260
2,3,2,1,1,34,2,1,15,9,1,112381.8,12740,20556,2400,7900,10400,2920
1,3,2,1,2,48,2,1,15,9,1,86897,5194.6668,15915.3332,3116,4748,8778.6672,2724
2,3,2,1,4,37,2,1,12,6,1,42382,23600,12664,7760,1268,6155.2,4464
3,3,2,1,1,39,2,1,16,9,1,72938.8,5682.6668,11412,2232,3172,21770.6672,2352
4,3,1,1,1,45,1,1,16,9,1,116080,5200,34408,4760,2280,28245.3328,1908
3,3,2,1,1,31,1,1,16,9,1,125346,8320,18541.3332,2661.3332,2120,11520,2792
4,2,2,1,1,27,1,1,13,6,1,37334,3986.6668,12696,3120,2400,7168,1480
3,3,2,1,1,42,1,1,15,9,1,92285.6,1386.6668,7058.6668,1000,1388,6192,460
4,2,2,1,1,27,1,1,13,9,1,91947,1820,6009.3332,1024,1568,2368,64
4,3,2,1,4,48,1,1,13,9,1,93063,2426.6668,2952,10500,640,8576,1512
3,2,2,1,1,34,1,1,13,9,1,143864,8684,50072,229288,5040,24000,5080
2,3,2,2,4,35,1,1,14,9,1,123168,4266.6668,7468,1600,2140,17152,960
4,3,2,2,1,34,2,1,13,9,1,114211,4852,12425.3332,7000,3300,10362.6672,1324
3,9,1,1,1,28,1,5,12,5,1,31766,4836,11554,3088,4468,672,1332
4,3,2,1,4,46,1,1,13,9,1,106129,13300,27756,9316,4368,20768,5228
4,2,2,1,1,32,2,1,15,9,1,110750.6,8666.6668,21377.3332,11368,3284,34896,2528
1,3,2,1,1,36,2,1,11,6,1,39155.8,3137.3332,9321.3332,3824,2012,3466.6672,600
2,2,1,2,1,27,1,1,10,7,1,42912,3640,33552,900,720,9840,3200
3,3,1,1,4,38,1,1,12,8,1,55534,3764,5484,2689.3332,1084,2768,1456
1,3,2,1,1,40,2,1,15,9,1,81356,5600,9945.3332,1512,3296,400,1824
4,3,1,1,4,40,1,1,11,5,1,30040,4680,14808,2804,2028,16,348
2,2,2,1,1,27,1,1,15,9,1,75927.8,7540,26136,3512,3780,42480,2172
1,3,2,1,1,35,1,1,13,9,1,89550,12200,26796,7200,6188,23744,9208
3,5,2,1,1,51,1,1,15,9,1,69704.4,23904,29852,5532,7680,31200,2280
1,3,2,1,1,42,2,1,16,9,1,223801,12374.6668,54130.6668,16064,10780,8800,7548
3,3,2,2,1,31,1,1,12,8,1,57953.4,9476,16828,3236,4716,10416,936
1,3,2,1,1,46,1,1,15,9,1,228157,13333.3332,20108,15786.6668,2196,12000,3096
3,2,2,1,1,35,1,1,15,9,1,71910,3033.3332,7362.6668,600,1260,1360,404
3,3,2,1,1,43,2,1,15,9,1,104200.8,3033.3332,31989.3332,1528,1356,4400,1500
3,3,2,2,1,43,1,1,15,9,1,123210,10320,16788,10444,9080,19200,4588
4,3,2,1,4,37,2,1,12,9,1,69792.6,8840,24716,16116,5040,10400,3272
1,3,2,1,1,45,2,1,15,9,1,121384.6,3640,12061.3332,80724,1912,17957.3328,1044
1,3,2,1,1,42,1,1,15,9,1,82670,5856,18328,2464,5856,18240,1180
3,3,2,1,1,34,2,1,15,8,1,52112.4,9492,17256,6636,6760,12784,1376
2,3,1,1,1,34,1,1,16,9,1,92088,7956,21196,8296,4924,15456,920
3,3,2,1,1,46,2,1,15,9,1,110909.6,8666.6668,8834.6668,8368,2960,7696,2208
2,3,2,1,1,43,2,1,14,9,1,142998.6,2478.6668,9009.3332,2200,2324,9845.3328,360
1,3,2,1,1,49,2,1,13,9,1,113695,6100,33988,9000,9380,29616,2416
3,2,2,1,1,28,1,1,14,9,1,93618.8,3900,7050.6668,1588,1000,5600,336
